text,span1,label
"the rain came down and the floods came up and the house on the rocks slid down , but the foolish man built his house upon the sand , the foolish man built his house upon the sand , the foolish man built his house upon the sand and the rain came tumbling down","[50, 51]",0
"‘ Be still my restless heart , ’ the man had a strong , caressing voice and the slow luscious accent of America 's deep south .","[20, 21]",0
No it still makes you very careful .,"[2, 3]",0
Even the most popular of girls soon discovered that in this highly competitive world where models vied with one another for the most glamorous jobs and the wealthiest and best-looking men there was far more bitchiness than in the provinces — and Paula was far from popular .,"[15, 16]",1
"Do n't think you can get away with it just because you 've always got away with everything , since you set that nursemaid 's apron alight . ’","[14, 15]",1
He was angry and bitter .,"[4, 5]",1
"Along with Sir James he found the US much more attractive , taking over and breaking up some fairly hefty US corporations .","[21, 22]",0
"Given the already appalling and growing rate of homelessness and lack of hostel facilities in London , when more people than ever will not only have to endure the freezing nights of the coming winter on the streets , but perhaps permanent homelessness , it was terrible to see the situation being exploited for a joke by your advertisement : ‘ Just the thing now the evenings are drawing in .","[34, 35]",0
"Thus , wherever one looks , one finds people engaged in the construction of the blocks that will make up the Palestinian state .","[18, 19]",1
"Mm , cos somebody had n't up wrong then Where is she ?","[0, 1]",0
"The Wolds , a remand centre at Brough , North Humberside , is far removed from the insanitary conditions which prevail at many jails .","[13, 14]",1
"After two months ' silence , I was informed that ministers stood by their decision .","[4, 5]",0
"It was Grizel Huntley 's own view that her brother had not been fooled at all but had been charmed and diverted by a dashing girl thirty years his junior , and had seen no reason at all why she should not have a share of his considerable estate when that left a very decent down-setting for his niece as well .","[9, 10]",0
"At this point Sartre confronts the possibility that the whole project of the Critique , stated so confidently on its very first page — ‘ it must be proved that a negation of a negation can be an affirmation ’ ( I , 15 ) — may break down .","[2, 3]",1
"Conservatives have always lauded the ‘ voluntarist ’ principle in welfare , and encouraged it from platforms .","[16, 17]",1
So then she come round and she said I do n't even do this for Karen !,"[11, 12]",0
"In no way , however , does this invalidate the need for microscale studies — for instance , while global data sets may indicate the extent of algal blooms and may suggest causes of them , only detailed study of the algae themselves can provide understanding of why the bloom is occurring .","[32, 33]",0
"Without an adequate theory of their articulation , they simply begin to separate again .","[12, 13]",1
You have to make one order .,"[3, 4]",1
Well why in the bloody hell I did n't go then ?,"[5, 6]",1
"The blinding headaches he had been experiencing in recent weeks were taking their toll , and he looked grey and drawn when he arrived home .","[11, 12]",1
"Its first inhabitants were shipyard and fishquay workers from the riverside towns of North Shields and Wallsend , who moved happily from their tumbledown terraces to these fine new houses with inside toilets and gardens .","[27, 28]",1
Systems such as PREPLAN can provide the user with sound models of the behaviour patterns of fire and are therefore of enormous value in land-use planning .,"[10, 11]",0
they 're treating alcohol as food .,"[2, 3]",1
"If he can ‘ pick and choose ’ , I suggest , he is not a citizen , he does not have full political status and he is quite distinguishable on these grounds alone from the adults around him who do not have this option .","[4, 5]",1
To me it 's an expensive way of being uncomfortable .,"[6, 7]",1
Ministers have already had to pull Britain 's fleet of Magnox reactors out of the float and delay the sell-off date by up to six months .,"[25, 26]",0
"Given the already appalling and growing rate of homelessness and lack of hostel facilities in London , when more people than ever will not only have to endure the freezing nights of the coming winter on the streets , but perhaps permanent homelessness , it was terrible to see the situation being exploited for a joke by your advertisement : ‘ Just the thing now the evenings are drawing in .","[52, 53]",1
"By using Stokes ' theorem for the left-hand-side and recognizing that the integral of the current density gives the current , the above equation reduces to formula , where the line integration is along the curve C enclosing the surface .","[15, 16]",1
Forster 's breathing whistled out of the one-way valve .,"[3, 4]",1
The disposal of toxic wastes is one of the most intractable problems facing industrialised societies .,"[10, 11]",1
"Most of the popular books showing the Mesozoic giants in their natural setting portray them wallowing about in swamps flanked by deep vegetation , their bodies largely under water .","[4, 5]",0
"The Chief Constable for the West Midlands , Geoffrey Dear , took this argument further by pointing out that the day before the riots a successful carnival had taken place , with the support of local community leaders .","[16, 17]",1
